DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1610791200,5,974.66,2.91,17.99,105.86,14.66,160.23,184.99,7.47
1610794800,5,1321.79,4.14,31.53,73.67,13.23,177.27,215.07,10.39
1610798400,5,1735.69,2.6,55.52,38.27,14.66,193.76,243.66,11.78
1610802000,5,2056.12,0.81,74.03,14.48,16.69,210.34,272.81,14.44
1610805600,5,2189.64,2.15,74.71,7.06,16.93,226.61,303.98,15.2
1610809200,5,2216.34,3.47,67.17,4.25,15.5,240.83,326.58,13.93
1610812800,5,2429.96,10.95,56.21,0.74,15.26,268.41,369.06,12.79
1610816400,5,2750.4,24.81,43.87,0.01,16.45,299.8,418.15,14.44
1610820000,5,2750.4,32.63,35.99,0,15.74,307.65,416.68,16.21
1610823600,5,2590.18,35.76,30.85,0,14.31,301.16,369.21,17.48
1610827200,5,2563.48,38.89,27.42,0,14.9,307.29,352.99,17.23
1610830800,5,2590.18,41.13,25.36,0,15.97,322.55,352.41,16.47
1610834400,5,2590.18,40.23,23.99,0,15.74,323.91,345.63,14.82
1610838000,5,2483.37,36.21,22.96,0,13.11,317.07,339.26,11.27
1610841600,5,2349.85,28.61,25.36,0.02,11.8,310.57,339.32,8.74
1610845200,5,1655.58,0.61,37.7,17.52,15.97,279.43,303.58,7.73
1610848800,5,1762.39,0.32,39.76,16.63,19.31,304.73,337.04,8.87
1610852400,5,2002.72,1.19,47.3,9.21,24.56,334.11,370.59,10.13
1610856000,5,1869.2,0.37,48.67,30.76,47.21,312.28,338.28,7.35
1610859600,5,1735.69,1.01,50.04,40.77,53.88,272.11,298.58,6.71
1610863200,5,1455.31,1.5,45.24,55.79,56.74,226.54,249.75,5.13
1610866800,5,1148.22,4.58,40.1,76.53,74.39,193.15,210.78,1.54
1610870400,5,947.95,5.64,36.67,94.41,86.78,176.47,191.41,0.4
1610874000,5,881.2,4.19,30.85,127.32,85.83,205.1,218.64,0.6
1610877600,5,961.3,2.52,26.39,147.34,71.53,248.31,263.24,1.65
1610881200,5,1081.47,1.23,26.39,138.76,53.88,274.1,292.86,3.86
1610884800,5,1161.58,0.22,28.1,128.75,48.64,300.2,322.91,4.18
1610888400,5,1174.93,0,25.71,128.75,48.16,332.64,359.3,2.82
1610892000,5,1228.33,0,25.71,128.75,48.64,365.87,396.26,2.09
1610895600,5,1308.44,0,26.05,125.89,46.25,387.21,419.92,1.98
1610899200,5,1335.14,0,25.36,118.73,41.96,393.42,426.13,2.15
1610902800,5,1281.74,0,22.96,111.58,35.29,375.24,405.15,2.57
1610906400,5,1188.28,0,20.39,103,28.61,336.18,361.17,2.63
1610910000,5,1081.47,0,18.68,95.84,24.08,298.93,317.86,2.47
1610913600,5,1041.41,0,18.34,87.26,22.41,271.65,288.71,2.88
1610917200,5,1001.36,0,17.31,80.82,20.27,250.25,266.13,3.01
1610920800,5,974.66,0,16.62,76.53,18.36,241.18,256.84,3.04
1610924400,5,988.01,0,17.14,71.53,18.12,244.53,260.89,3.04
1610928000,5,1028.06,0,18.68,67.23,19.55,253.85,271.61,3.04
1610931600,5,1094.82,0,21.94,61.51,22.65,266.98,288.45,3.45
1610935200,5,1295.09,0,30.5,51.5,30.52,284.66,314.52,4.88
1610938800,5,1522.06,0.02,42.84,37.91,41.01,301.4,338.24,6.21
1610942400,5,1708.98,0.8,53.47,26.11,53.41,310.51,346.41,6.9
1610946000,5,1708.98,4.36,52.78,27.9,64.85,306.5,337.74,6.97
1610949600,5,1548.77,8.05,50.72,39.34,82.97,289.69,315.8,6.4
1610953200,5,1321.79,10.06,57.58,52.93,114.44,247.29,266.41,5.26
1610956800,5,1241.68,10.06,58.95,55.08,119.21,229.6,247.79,5.32
1610960400,5,1188.28,6.48,48.67,60.08,97.28,230.85,249.5,5.7
1610964000,5,1468.66,5.14,42.84,44.7,51.98,254.44,289.85,10.39
1610967600,5,2002.72,8.38,50.72,16.63,33.85,292.19,357.41,15.71
1610971200,5,2510.07,17.88,58.95,2.03,35.29,323.4,412.84,21.28
1610974800,5,2777.1,26.15,61.01,0.04,39.1,346.03,467.13,30.4
1610978400,5,2937.32,29.06,56.89,0.01,35.76,364.42,520.92,30.15
1610982000,5,3044.13,31.29,50.04,0.01,29.33,377.56,554.54,22.8
1610985600,5,3124.24,33.53,41.47,0,25.03,384.83,572.99,18.24
1610989200,5,3257.75,38.89,35.3,0,24.8,398.01,597.34,20.52
1610992800,5,3097.53,40.68,31.53,0,23.13,383.99,564.7,23.56
1610996400,5,2777.1,38.89,31.53,0,23.84,356.14,499.59,29.89
1611000000,5,2616.88,37.1,33.93,0,29.09,342.21,459.59,44.58
1611003600,5,2510.07,35.32,36.67,0,32.9,334.68,422.25,62.32
1611007200,5,2376.56,31.74,39.41,0,33.38,325.4,384.56,83.09
1611010800,5,2269.75,27.94,39.76,0,30.99,320.23,366.35,86.13
1611014400,5,2243.04,26.6,36.67,0.01,24.56,320.64,360.24,55.22
1611018000,5,2376.56,29.5,30.85,0,15.74,327.9,369.36,15.83
1611021600,5,2910.61,43.36,26.05,0,17.64,353.8,414.36,11.78
1611025200,5,3257.75,54.09,26.39,0.19,19.07,360.7,427.77,11.65
1611028800,5,2376.56,25.48,37.01,4.78,19.31,298.49,349.27,8.99
1611032400,5,2109.53,20.12,34.27,16.27,19.31,280.46,337.29,8.36
1611036000,5,1789.09,13.19,31.19,41.13,19.31,263.42,315.13,7.92
1611039600,5,1121.52,3.35,18.17,111.58,25.51,223.84,249.72,3.39
1611043200,5,1014.71,1.93,13.71,138.76,24.08,212.85,234.3,3.58
1611046800,5,961.3,1.37,12.17,151.63,22.17,200.33,220.15,4.62
1611050400,5,1068.12,1.54,16.28,138.76,20.03,208.26,232.51,7.6
1611054000,5,1308.44,1.65,26.39,110.15,18.84,231.5,262.74,10.39
1611057600,5,1522.06,0.59,39.41,78.68,18.6,242.46,278.36,10.51
1611061200,5,1655.58,0.01,46.61,57.22,18.36,250.31,291.79,9.63
1611064800,5,1642.23,0,44.55,50.07,17.41,253.6,299.74,8.74
1611068400,5,1562.12,0,38.73,48.64,15.26,250.03,296.17,7.6
1611072000,5,1495.36,0,33.93,47.92,13.83,242.97,286.78,6.84
1611075600,5,1428.6,0,31.19,43.99,12.16,234.72,276.66,6.4
1611079200,5,1308.44,0,27.76,40.77,9.42,222.23,256.72,5.45
1611082800,5,1161.58,0,23.31,41.49,7.33,209.56,233.59,4.43
1611086400,5,1068.12,0,19.36,44.7,7.21,206.85,225.52,4.02
1611090000,5,1014.71,0,16.79,47.21,7.75,208.67,225.02,3.77
1611093600,5,974.66,0,14.91,48.64,8.23,210.86,225.46,3.67
1611097200,5,947.95,0,13.88,50.78,8.94,214.31,227.86,3.58
1611100800,5,961.3,0,14.05,54.36,10.01,216.79,230.1,3.64
1611104400,5,1028.06,0,15.77,58.65,11.68,222.67,238.55,4.12
1611108000,5,1188.28,0,20.05,60.8,14.42,234.3,256.23,4.88
1611111600,5,1308.44,0.23,22.62,69.38,17.88,246.03,269.82,4.5
1611115200,5,1308.44,1.22,18.68,90.12,23.6,252.52,273.99,3.17
1611118800,5,1281.74,1.84,14.91,105.86,26.46,262.12,282.89,2.98
1611122400,5,1188.28,1.66,11.65,124.45,26.7,260.1,279,3.07
1611126000,5,921.25,1.13,8.05,138.76,23.6,205.22,219.59,2.38
1611129600,5,787.74,0.92,6.77,141.62,22.41,184.05,196.57,2.44
1611133200,5,767.71,0.85,7.03,144.48,22.17,183.23,195.51,3.04
1611136800,5,821.11,0.94,9.68,140.19,22.89,192.81,206.5,4.24
1611140400,5,947.95,0.84,15.25,131.61,23.6,214.12,230.49,6.14
1611144000,5,1094.82,0.23,22.28,121.59,24.08,237.05,255.99,7.54
1611147600,5,1228.33,0,25.71,115.87,23.37,260.36,282.78,8.11
1611151200,5,1281.74,0,25.71,113.01,20.98,277.43,303.81,7.85
1611154800,5,1281.74,0,23.65,108.72,17.88,289.78,317.56,6.78
1611158400,5,1268.39,0,21.94,101.57,15.5,294.33,321.9,5.57
1611162000,5,1255.04,0,20.91,92.98,13.59,294.47,321.35,4.88
1611165600,5,1188.28,0,19.02,87.26,11.09,288.87,311.58,4.12
1611169200,5,1121.52,0,16.62,82.25,8.94,280.42,297.1,3.48
1611172800,5,1094.82,0,14.91,78.68,8.23,276.36,290.49,3.48
1611176400,5,1094.82,0,13.71,75.1,7.99,274.43,287.39,3.58
1611180000,5,1108.17,0,13.02,71.53,7.75,271.29,283.64,3.74
1611183600,5,1108.17,0,12.85,68.67,7.87,264.05,276.03,3.83
1611187200,5,1094.82,0,13.2,66.52,8.7,249.66,261.51,3.83
1611190800,5,1108.17,0,14.91,65.09,10.49,234.6,248.44,4.12
1611194400,5,1188.28,0,19.36,60.8,13.35,224.56,243.36,4.88
1611198000,5,1255.04,0.37,22.62,57.94,15.5,215.35,236.69,5.26
1611201600,5,1228.33,2.12,19.88,68.67,17.88,203.61,224.15,5.32
1611205200,5,1148.22,2.99,15.94,83.69,18.36,192.49,212.59,6.14
1611208800,5,1041.41,2.43,12.68,105.86,18.12,177.63,196.17,6.84
1611212400,5,881.2,1.45,8.91,134.47,18.12,147.39,163.43,6.21
1611216000,5,801.09,1.08,7.54,150.2,18.12,133.8,149.35,6.14
1611219600,5,761.03,0.91,7.45,157.36,16.93,125.54,141.5,6.65
1611223200,5,847.82,1.36,12.17,143.05,15.74,126.18,146.8,8.87
1611226800,5,1054.76,1.87,22.96,114.44,15.74,135.89,163.95,12.41
1611230400,5,1308.44,0.96,38.39,85.12,16.93,145.45,180.39,15.96
1611234000,5,1735.69,0.02,57.58,51.5,19.31,167.35,216.43,17.99
1611237600,5,2269.75,0.31,73.34,21.28,21.46,204.68,276.87,16.72
1611241200,5,2643.59,2.32,75.4,6.44,21.7,240.43,330.14,13.55
1611244800,5,3044.13,10.17,69.92,0.82,22.17,283.1,387.41,12.16
1611248400,5,3524.78,22.13,62.38,0.02,22.41,327.25,454.78,12.92
1611252000,5,3578.19,28.16,56.89,0,19.79,339.52,476.54,12.92
1611255600,5,3284.45,29.5,50.72,0,16.45,326.29,450.63,11.78
1611259200,5,3150.94,32.63,43.18,0,15.02,326.91,441.41,10.64
1611262800,5,3097.53,35.76,37.7,0,14.07,332.69,442.88,9.25
1611266400,5,2964.02,35.32,34.27,0,13.47,329.67,432.76,8.74
1611270000,5,2937.32,35.76,32.56,0,14.19,332.77,429.57,8.74
1611273600,5,3097.53,40.68,31.53,0,16.21,352.08,439.57,9.25
1611277200,5,3578.19,52.3,29.82,0,19.79,390.07,463.59,10.89
1611280800,5,4806.52,84.94,27.76,0,26.46,481.97,569.92,13.81
1611284400,5,6622.31,135.9,30.16,0.25,31.95,604.16,727.22,13.81
1611288000,5,5393.98,91.2,57.58,4.74,49.11,505.4,603.19,13.43
1611291600,5,5393.98,73.31,78.14,16.99,51.5,506.48,613.82,15.83
1611295200,5,4913.33,35.76,98.71,59.37,51.98,507.02,615.41,19.25
1611298800,5,2269.75,18.11,90.48,110.15,188.83,331.91,381.17,7.73
1611302400,5,1735.69,15.87,89.11,124.45,219.35,302.1,340.25,3.58
1611306000,5,1522.06,9.16,74.71,155.93,190.74,301.76,335.65,3.29
1611309600,5,1482.01,5.09,63.06,168.8,148.77,301.61,336.15,5.95
1611313200,5,1615.52,2.77,61.01,151.63,102.04,297.69,337.12,11.53
1611316800,5,1815.8,0.65,62.38,123.02,67.71,291.59,334.92,16.47
1611320400,5,1895.9,0.01,54.15,100.14,46.73,294.99,342.21,18.49
1611324000,5,2002.72,0,47.98,87.26,39.1,307.15,358.48,17.99
1611327600,5,2082.82,0,45.24,77.25,35.76,322.04,375.69,14.82
1611331200,5,2082.82,0,41.13,74.39,32.42,327.91,379.35,10.89
1611334800,5,1976.01,0,34.96,77.96,28.37,328.92,375.45,7.98
1611338400,5,1762.39,0,28.79,85.12,23.84,321.07,359.04,5.38
1611342000,5,1548.77,0,23.31,91.55,19.79,303.02,329.92,3.61
1611345600,5,1388.55,0,17.99,97.28,17.64,290.71,311.5,2.63
1611349200,5,1295.09,0,15.42,97.28,21.46,297.56,315.95,1.54
1611352800,5,1241.68,0,15.94,89.41,29.09,321.92,339.76,0.5
1611356400,5,1228.33,0,18.34,75.82,35.29,347.56,365.31,0.22
1611360000,5,1241.68,0,21.76,61.51,39.58,369.9,388.29,0.16
1611363600,5,1308.44,0,26.39,47.21,42.44,400.84,422.01,0.29
1611367200,5,1522.06,0.06,35.99,30.04,48.16,438.35,466.5,1.33
1611370800,5,1789.09,2.52,45.93,15.2,55.79,468.58,503.72,2.98
1611374400,5,1949.31,12.85,43.18,16.27,61.99,483.34,522.7,4.62
1611378000,5,1976.01,18.33,39.76,26.11,66.76,477.85,517.7,6.65
1611381600,5,1815.8,15.42,41.13,47.92,72.48,445.63,481.38,7.79
1611385200,5,1321.79,8.49,43.53,105.86,92.51,330.67,354.96,4.31
1611388800,5,1161.58,6.2,42.5,138.76,96.32,292.34,314.08,4.12
1611392400,5,1134.87,4.53,41.47,158.79,96.32,288.01,309.05,4.75
1611396000,5,1255.04,3.58,45.24,153.07,86.78,292.49,316.67,7.79
1611399600,5,1575.47,2.52,55.52,125.89,65.8,308.42,339.58,12.41
1611403200,5,1869.2,0.71,65.8,97.28,49.59,319.88,358,15.83
1611406800,5,2002.72,0.01,63.06,77.96,38.62,327.97,372.28,16.09
1611410400,5,1949.31,0,52.78,72.24,33.38,331.99,379.1,15.07
1611414000,5,1815.8,0,42.16,72.24,30.04,325.38,370.1,12.92
1611417600,5,1642.23,0,32.56,76.53,26.23,309.08,346.8,10.39
1611421200,5,1588.82,0,28.79,75.82,23.13,298.7,333.31,8.87
1611424800,5,1535.42,0,27.42,74.39,20.74,289.31,319.82,7.03
1611428400,5,1588.82,0,30.85,56.51,14.31,291.12,321.06,4.24
1611432000,5,1789.09,0.01,35.64,33.98,11.68,306.46,340.76,3.83
1611435600,5,1976.01,0.05,39.76,21.1,12.88,326.7,365.22,4.5
1611439200,5,2136.23,0.17,42.84,13.23,13.95,348.35,392.54,5.38
1611442800,5,2136.23,0.68,41.47,6.97,12.99,357.29,407.62,5.83
1611446400,5,2029.42,1.69,36.67,3.49,11.8,353.18,409.09,6.21
1611450000,5,1869.2,2.74,31.87,2.95,11.56,337.16,395.74,7.6
1611453600,5,2056.12,8.94,29.82,0.5,13.71,343.27,414.71,9.75
1611457200,5,2243.04,17.43,27.76,0.95,14.66,352.01,428.92,10.26
1611460800,5,2056.12,13.86,27.76,9.03,15.26,344.52,405.6,9.25
1611464400,5,1815.8,10.62,24.68,25.03,16.21,335.21,387.04,7.92
1611468000,5,1548.77,7.04,21.42,50.07,17.17,327.27,368.54,7.73
1611471600,5,1068.12,2.4,15.08,123.02,39.58,280.34,305.3,0.93
1611475200,5,907.9,1.02,7.97,145.91,25.03,234.29,258.79,1.6
1611478800,5,834.47,0.65,5.83,150.2,17.41,202.17,223.74,2.66
1611482400,5,881.2,0.95,9.25,135.9,14.54,187.02,209.63,5.07
1611486000,5,1028.06,1.13,15.94,113.01,13.47,194.5,221.08,8.61
1611489600,5,1188.28,0.44,24.33,91.55,12.88,205.63,234.19,11.78
1611493200,5,1415.25,0.01,33.59,68.67,12.64,221.23,257.06,15.33
1611496800,5,1655.58,0,41.81,46.49,12.76,238.44,288.23,15.71
1611500400,5,1762.39,0.03,43.53,34.33,12.28,247.56,308,12.54
1611504000,5,1789.09,0.08,41.47,26.82,11.44,248.3,312.64,9.75
1611507600,5,1708.98,0.1,37.7,24.32,9.89,241.38,301.46,7.79
1611511200,5,1548.77,0.06,32.56,26.11,7.45,227.52,274.68,5.95
1611514800,5,1401.9,0.02,27.08,30.4,5.9,218.67,251.22,4.81
1611518400,5,1361.85,0.02,24.68,31.83,6.32,218.07,246.37,4.75
1611522000,5,1321.79,0.01,22.28,32.54,6.26,214.22,241.18,4.62
1611525600,5,1268.39,0.02,20.56,31.47,6.14,205.13,231.86,4.56
1611529200,5,1228.33,0.03,20.39,28.25,6.56,193,220.2,4.75
1611532800,5,1241.68,0.1,22.28,23.25,7.57,183.06,211.77,5.19
1611536400,5,1361.85,0.52,27.76,15.56,10.13,181.63,216.63,6.65
1611540000,5,1668.93,3.35,36.67,4.96,14.54,190.1,241.63,9.12
1611543600,5,1949.31,11.4,37.7,3.93,18.36,194.41,256.79,10.64
1611547200,5,2002.72,18.77,32.22,14.13,22.17,190.76,255.24,11.02
1611550800,5,1869.2,18.11,29.47,27.54,23.13,178.25,242.09,10.77
1611554400,5,1508.71,12.18,26.73,49.35,22.41,157.21,211.67,10.51
1611558000,5,841.14,3.07,14.91,118.73,29.56,101.05,122.97,4.18
1611561600,5,707.63,1.9,11.65,141.62,34.33,93.11,109.42,2.98
1611565200,5,667.57,1.54,11.65,150.2,37.67,92.13,107.39,2.79
1611568800,5,1028.06,3.91,26.05,108.72,33.85,111.44,144.92,8.61
1611572400,5,1642.23,8.16,48.67,55.08,28.85,139.62,203.16,16.09
1611576000,5,2296.45,12.07,76.77,14.66,30.04,163.12,251.69,20.52
1611579600,5,2777.1,20.34,91.85,0.28,34.33,185.78,298.54,25.33
1611583200,5,2990.72,22.8,93.22,0.06,30.52,206.02,335.59,20.77
1611586800,5,2830.51,16.76,82.25,0.26,24.08,210.81,336.72,14.31
1611590400,5,2429.96,7.49,67.17,1.25,18.84,199.39,304.9,10.89
1611594000,5,2136.23,5.48,54.15,1.74,15.74,188.84,283.29,9.5
1611597600,5,1815.8,3.41,46.61,3.17,11.8,168.12,243.1,7.35
1611601200,5,1495.36,0.98,40.78,8.14,8.82,146.97,197.7,5.64
1611604800,5,1348.5,0.23,35.3,15.2,8.23,141.31,179.34,5.26
1611608400,5,1268.39,0.07,30.5,21.46,7.99,141.17,173.52,5
1611612000,5,1228.33,0.03,26.73,26.46,7.75,143.45,172.8,4.88
1611615600,5,1214.98,0.02,23.99,29.33,7.75,145.82,173.26,4.81
1611619200,5,1214.98,0.03,23.65,30.4,8.23,148.85,175.85,4.94
1611622800,5,1308.44,0.07,27.08,28.61,10.13,155.97,188.6,5.95
1611626400,5,1615.52,0.57,39.07,17.52,14.54,173.9,222.56,8.04
1611630000,5,1949.31,6.2,46.61,11.36,18.6,189.84,251.25,9.5
1611633600,5,2243.04,18.11,41.13,21.82,24.08,205.74,273.3,11.02
1611637200,5,2269.75,19.22,39.41,37.91,26.46,211.54,282.85,13.3
1611640800,5,1922.61,12.41,36.67,70.1,27.42,199.8,262.76,14.69
1611644400,5,847.82,2.54,14.22,140.19,28.13,96.92,119.64,5.45
1611648000,5,687.6,1.38,9,154.5,27.42,85.9,103,3.96
1611651600,5,647.54,0.96,7.28,158.79,27.66,87.19,102.43,3.83
1611655200,5,821.11,1.63,13.71,143.05,27.9,106.45,128.65,6.9
1611658800,5,1148.22,2.4,27.42,113.01,26.7,137.07,172.07,11.78
1611662400,5,1468.66,1.24,46.61,81.54,25.03,156.82,202.7,15.96
1611666000,5,1869.2,0.04,66.49,46.49,23.37,180.71,244.94,17.73
1611669600,5,2296.45,0.69,80.88,16.81,22.65,213.79,307.52,17.23
1611673200,5,2563.48,4.81,78.83,3.17,21.7,239.35,354.26,14.95
1611676800,5,2643.59,10.39,67.86,0.6,20.03,250.05,374.09,13.05
1611680400,5,2483.37,11.29,58.26,0.45,17.41,241.12,357.62,11.02
1611684000,5,2082.82,7.71,52.09,1.06,12.64,208.19,298.71,7.98
1611687600,5,1642.23,2.63,45.93,3.93,8.82,174.28,232.12,5.64
1611691200,5,1388.55,0.57,38.39,10.46,7.63,160.93,201.59,5
1611694800,5,1255.04,0.1,31.19,20.39,7.21,157.7,189.86,4.75
1611698400,5,1174.93,0.01,25.36,32.54,7.03,158.45,185.2,4.5
1611702000,5,1161.58,0,22.62,40.41,7.45,160.76,185.62,4.24
1611705600,5,1174.93,0,21.94,45.78,8.58,165.75,191.13,4.18
1611795600,5,2029.42,5.64,40.1,2.48,16.21,320.33,385.99,11.91
1611799200,5,2750.4,23.47,40.78,0.08,22.65,370.6,469.38,15.71
1611802800,5,3524.78,44.7,41.13,1.13,25.99,417.25,542.63,16.09
1611806400,5,4058.84,57.22,42.84,6.44,28.61,450.2,586.41,14.82
1611810000,5,4058.84,49.17,52.78,18.95,29.56,462.41,605.8,15.07
1611813600,5,3417.97,25.26,60.32,57.22,29.09,443.16,573.34,15.45
1611817200,5,1321.79,2.99,23.65,188.83,47.21,233.36,271.96,5
1611820800,5,1028.06,1.73,15.59,208.86,41.96,192.53,222.44,3.86
1611824400,5,934.6,1.27,13.02,214.58,40.53,173.98,200.51,3.77
1611828000,5,1335.14,3.44,29.47,150.2,36.72,191.96,236.53,9.88
1611831600,5,2056.12,6.93,56.21,77.25,32.42,238.12,315.31,17.99
1611835200,5,2777.1,8.16,90.48,25.03,33.85,276.22,377.72,25.33
1611838800,5,3257.75,13.86,111.04,1,39.1,306.3,431.14,32.17
1611842400,5,3471.37,20.56,112.41,0.1,37.67,328.2,475.39,31.67
1611846000,5,3417.97,21.68,104.19,0.08,30.99,338.27,496.55,24.57
1611849600,5,3311.16,20.12,90.48,0.1,24.8,340.22,496.61,17.23
1611853200,5,3177.64,18.33,76.77,0.14,20.27,341.02,491.91,13.68
1611856800,5,2830.51,15.2,64.43,0.26,14.78,322.73,447.8,9.63
1611860400,5,2429.96,9.84,56.21,0.77,10.13,299.72,387.92,6.08
1611864000,5,2162.93,3.74,52.09,3.53,9.06,285.98,350.42,5.07
1611867600,5,1949.31,0.45,44.55,14.84,9.06,269.94,319.51,4.75
1611871200,5,1682.28,0.01,34.27,32.9,9.42,247.68,286.63,5
1611874800,5,1588.82,0,30.85,37.91,9.06,235.73,271.3,4.81
1611878400,5,1562.12,0.01,30.5,38.62,9.54,233.09,267.9,4.81
1611882000,5,1628.88,0.02,33.93,37.19,11.92,239.77,279.77,5.76
1611885600,5,1949.31,0.23,46.61,25.75,16.69,262.47,319.69,7.66
1611889200,5,2243.04,3.52,56.21,18.77,20.98,280.27,350.13,8.74
1611892800,5,2349.85,11.96,49.35,32.9,25.27,287.8,360.51,9.63
1611896400,5,2243.04,14.31,42.16,48.64,26.23,285.26,358.78,11.65
1611900000,5,1869.2,9.72,33.93,77.96,27.42,266.82,328.29,13.3
1611903600,5,854.49,1.65,11.14,155.93,31.47,149.34,169.37,5.51
1611907200,5,720.98,0.91,6.86,164.51,31.47,134.31,149.28,4.69
1611910800,5,694.28,0.71,6.08,168.8,32.42,135.15,149.34,4.88
1611914400,5,774.38,1.03,10.2,157.36,30.99,139.17,156.86,6.97
1611918000,5,907.9,1.26,18.17,135.9,26.94,144.87,168.13,10.26
1611921600,5,1054.76,0.54,28.1,113.01,23.84,146.93,174.33,13.43
1611925200,5,1174.93,0.01,34.27,94.41,21.7,150.27,183.18,16.47
1611928800,5,1241.68,0,36.33,82.97,19.79,155.62,195.41,17.99
1611932400,5,1268.39,0,35.3,75.1,17.88,159.49,203.36,16.21
1611936000,5,1281.74,0,33.93,69.38,16.45,162.26,206.5,12.92
1611939600,5,1255.04,0,32.22,65.8,14.9,163.08,205.87,10.26
1611943200,5,1174.93,0,29.13,65.09,12.64,161.02,196.33,7.73
1611946800,5,1054.76,0,24.33,65.8,10.37,158.94,183.47,5.64
1611950400,5,1001.36,0,19.19,68.67,8.94,160.83,179.65,4.69
1611954000,5,988.01,0,15.94,71.53,8.58,165.43,181.78,4.24
1611957600,5,988.01,0,13.88,75.82,8.58,170.89,186.06,4.02
1611961200,5,1001.36,0,13.02,76.53,8.82,175.17,190.12,3.93
1611964800,5,1001.36,0,13.54,72.96,9.42,175.93,191.35,3.9
1611968400,5,1041.41,0,15.94,67.95,10.73,175.18,193.3,4.31
1611972000,5,1148.22,0,21.59,59.37,13.47,176.27,200.78,5.38
1611975600,5,1228.33,0.72,26.39,54.36,16.21,173.14,200.54,6.33
1611979200,5,1214.98,3.58,23.65,60.08,18.6,166.51,193.99,7.47
1611982800,5,1148.22,4.47,19.02,74.39,19.55,161.59,189.05,9.37
1611986400,5,1054.76,3.05,14.4,105.86,20.98,160.67,184.99,10.01
1611990000,5,834.47,1.1,7.37,154.5,23.84,133.2,148.38,7.09
1611993600,5,754.36,0.75,5.57,164.51,21.7,121.89,134.77,6.97
1611997200,5,720.98,0.66,5.36,165.94,19.79,115.63,127.78,7.6
1612000800,5,781.06,1.08,9.17,150.2,19.07,116.3,131.34,9.12
1612004400,5,921.25,1.57,17.14,124.45,18.36,123.06,143.79,11.78
1612008000,5,1094.82,0.91,28.45,98.71,17.64,128.21,153.82,14.69
1612011600,5,1281.74,0.03,38.39,72.96,17.17,135.25,169.01,17.99
1612015200,5,1495.36,0,45.24,50.78,16.93,149.1,194.03,20.27
1612018800,5,1642.23,0.01,47.98,36.84,16.21,162.72,214.66,18.24
1612022400,5,1762.39,0.05,48.67,27.9,15.26,172.55,226.4,14.19
1612026000,5,1789.09,0.1,47.98,22.89,13.71,174.94,229.35,11.15
1612029600,5,1655.58,0.11,44.55,21.64,10.61,163.81,211.37,8.11
1612033200,5,1428.6,0.06,38.04,23.6,7.63,146.45,182.03,5.83
1612036800,5,1268.39,0.05,32.9,24.32,6.56,139.01,170.05,5.26
1612040400,5,1188.28,0.07,30.16,21.82,5.9,137.57,168,5.26
1612044000,5,1174.93,0.23,29.82,14.48,5.6,141.75,174.33,5.38
1612047600,5,1255.04,1.09,30.85,5.9,6.56,150.82,187.69,6.21
1612051200,5,1401.9,4.53,31.19,0.98,9.18,163.41,205.57,8.49
1612054800,5,1735.69,14.19,29.47,0.05,13.47,185.82,240.74,11.91
1612058400,5,2510.07,35.76,28.1,0.01,17.64,234.53,316.55,12.29
1612062000,5,3391.27,62.59,28.79,0.94,19.55,283.32,381.2,10.89
1612065600,5,3231.05,51.41,38.39,8.4,23.6,268.5,341.26,12.67
1612069200,5,3578.19,44.26,54.84,24.68,28.61,300.4,377.84,16.47
1612072800,5,3417.97,23.47,66.49,70.81,31.95,320.58,395.32,17.23
1612076400,5,1401.9,4.97,29.82,150.2,53.88,182.25,210.09,8.49
1612080000,5,1108.17,3.1,21.59,168.8,50.55,162.59,184.31,7.16
1612083600,5,1001.36,2.26,18.85,181.68,48.64,162.22,182.37,6.84
1612087200,5,1441.96,4.58,32.22,127.32,39.1,187.92,226.99,11.65
1612090800,5,2216.34,9.05,54.15,64.37,32.42,226.92,293.1,16.97
1612094400,5,2937.32,11.29,80.88,20.21,32.42,256.23,341.15,21.53
1612098000,5,3284.45,15.42,94.59,0.72,37.19,272.99,376.57,29.89
1612101600,5,3337.86,19.45,97.33,0.1,49.11,288.31,415.11,47.12
1612105200,5,3204.35,16.76,104.19,0.18,59.61,297.57,444.72,67.89
1612108800,5,3044.13,10.84,106.93,0.56,62.94,306.06,466.06,85.12
1612112400,5,2990.72,10.62,95.96,0.44,59.61,322.31,497.04,87.14
1612116000,5,2910.61,12.07,78.14,0.25,43.87,329.59,506.04,65.86
1612119600,5,2937.32,16.09,61.69,0.09,25.03,346.18,505.75,28.88
1612123200,5,3150.94,22.35,50.72,0.02,20.5,374.49,515.37,15.96
1612126800,5,3337.86,25.03,48.67,0.02,20.03,399.47,523.54,12.29
1612130400,5,3417.97,24.14,51.41,0.03,19.79,412.32,522.38,11.02
1612134000,5,3391.27,24.36,51.41,0.02,19.55,413.85,517.34,10.77
1612137600,5,3364.56,28.61,47.3,0,19.79,414.31,518.69,11.91
1612141200,5,3391.27,37.1,39.76,0,23.37,416.7,535.92,16.21
1612144800,5,4272.46,64.37,34.62,0,30.99,476.36,639.29,19
1612148400,5,5714.42,106.39,34.27,0.4,36.72,578.62,778.78,17.73
1612152000,5,6835.94,118.02,57.58,3.93,51.5,652.58,834.16,17.48
1612155600,5,8331.3,109.97,113.79,16.81,63.9,790.57,979.69,22.8
